Rule,B_min,B_max,S_min,S_max,Died,Exploded,Chaos,Unique_Gliders,Unique_Oscillators_Total,P1_Count,P2_Count,P3_Count,P4_Count,P5_Count,P6_Count,P7_Count,P8_Count,P9_Count,P10_Count
B2-14/S4-5,2,14,4,5,68,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-6,2,14,4,6,61,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-7,2,14,4,7,62,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-8,2,14,4,8,80,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-9,2,14,4,9,59,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-10,2,14,4,10,75,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-11,2,14,4,11,73,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-12,2,14,4,12,65,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-13,2,14,4,13,58,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-14,2,14,4,14,70,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-15,2,14,4,15,66,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4-16,2,14,4,16,63,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5,2,14,5,5,82,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-6,2,14,5,6,77,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-7,2,14,5,7,77,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-8,2,14,5,8,74,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-9,2,14,5,9,79,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-10,2,14,5,10,83,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-11,2,14,5,11,68,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-12,2,14,5,12,60,1937,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-13,2,14,5,13,62,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-14,2,14,5,14,71,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-15,2,14,5,15,62,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S5-16,2,14,5,16,63,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6,2,14,6,6,78,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-7,2,14,6,7,70,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-8,2,14,6,8,62,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-9,2,14,6,9,69,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-10,2,14,6,10,61,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-11,2,14,6,11,75,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-12,2,14,6,12,80,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-13,2,14,6,13,63,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-14,2,14,6,14,54,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-15,2,14,6,15,79,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S6-16,2,14,6,16,77,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-8,2,14,7,8,59,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-9,2,14,7,9,77,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-10,2,14,7,10,67,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-11,2,14,7,11,66,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-12,2,14,7,12,50,1943,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-13,2,14,7,13,62,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-14,2,14,7,14,71,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-15,2,14,7,15,75,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S7-16,2,14,7,16,80,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8,2,14,8,8,73,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-9,2,14,8,9,89,1904,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-10,2,14,8,10,76,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-11,2,14,8,11,66,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-12,2,14,8,12,76,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-13,2,14,8,13,59,1934,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-14,2,14,8,14,78,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-15,2,14,8,15,78,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S8-16,2,14,8,16,79,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9,2,14,9,9,70,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9-10,2,14,9,10,60,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9-11,2,14,9,11,87,1909,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9-12,2,14,9,12,69,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9-13,2,14,9,13,69,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9-14,2,14,9,14,65,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9-15,2,14,9,15,58,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S9-16,2,14,9,16,82,1909,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S10,2,14,10,10,79,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S10-11,2,14,10,11,80,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S10-13,2,14,10,13,79,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S10-14,2,14,10,14,74,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S10-15,2,14,10,15,80,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S10-16,2,14,10,16,62,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S11,2,14,11,11,98,1898,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S11-12,2,14,11,12,66,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S11-13,2,14,11,13,62,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S11-15,2,14,11,15,75,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S11-16,2,14,11,16,78,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S12,2,14,12,12,77,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S12-13,2,14,12,13,66,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S12-14,2,14,12,14,64,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S12-15,2,14,12,15,68,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S12-16,2,14,12,16,69,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S13,2,14,13,13,67,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S13-14,2,14,13,14,87,1907,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S13-15,2,14,13,15,83,1908,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S13-16,2,14,13,16,73,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S14,2,14,14,14,74,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S14-15,2,14,14,15,57,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S14-16,2,14,14,16,61,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S15-16,2,14,15,16,77,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S16,2,14,16,16,84,1906,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S0,2,15,0,0,23,1967,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2,2,15,2,2,73,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-3,2,15,2,3,74,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-4,2,15,2,4,71,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-5,2,15,2,5,73,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-6,2,15,2,6,92,1898,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-7,2,15,2,7,61,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-8,2,15,2,8,70,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-9,2,15,2,9,65,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-10,2,15,2,10,67,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-11,2,15,2,11,75,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-12,2,15,2,12,64,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-13,2,15,2,13,64,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-14,2,15,2,14,66,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-15,2,15,2,15,55,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S2-16,2,15,2,16,91,1902,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3,2,15,3,3,71,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-4,2,15,3,4,72,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-5,2,15,3,5,79,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-6,2,15,3,6,75,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-8,2,15,3,8,61,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-9,2,15,3,9,66,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-10,2,15,3,10,65,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-11,2,15,3,11,58,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-12,2,15,3,12,77,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-13,2,15,3,13,53,1941,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-14,2,15,3,14,63,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-15,2,15,3,15,75,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S3-16,2,15,3,16,67,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4,2,15,4,4,58,1940,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-5,2,15,4,5,81,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-6,2,15,4,6,73,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-7,2,15,4,7,70,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-8,2,15,4,8,75,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-9,2,15,4,9,82,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-10,2,15,4,10,79,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-11,2,15,4,11,73,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-12,2,15,4,12,78,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-13,2,15,4,13,81,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-14,2,15,4,14,64,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-15,2,15,4,15,76,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S4-16,2,15,4,16,67,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5,2,15,5,5,68,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-6,2,15,5,6,79,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-7,2,15,5,7,64,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-8,2,15,5,8,69,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-9,2,15,5,9,70,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-10,2,15,5,10,81,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-11,2,15,5,11,62,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-12,2,15,5,12,67,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-13,2,15,5,13,80,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-14,2,15,5,14,60,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S5-15,2,15,5,15,60,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-7,2,15,6,7,74,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-8,2,15,6,8,91,1902,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-9,2,15,6,9,72,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-10,2,15,6,10,69,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-11,2,15,6,11,77,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-12,2,15,6,12,66,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-13,2,15,6,13,74,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-14,2,15,6,14,67,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S6-16,2,15,6,16,55,1939,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S7,2,15,7,7,72,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S7-8,2,15,7,8,90,1905,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S7-9,2,15,7,9,79,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S7-10,2,15,7,10,72,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S7-15,2,15,7,15,81,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S7-16,2,15,7,16,80,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8,2,15,8,8,78,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8-9,2,15,8,9,59,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8-11,2,15,8,11,78,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8-12,2,15,8,12,68,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8-13,2,15,8,13,70,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8-14,2,15,8,14,75,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8-15,2,15,8,15,75,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S8-16,2,15,8,16,72,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S9,2,15,9,9,67,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S9-10,2,15,9,10,83,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S9-11,2,15,9,11,69,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S9-12,2,15,9,12,59,1937,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S9-14,2,15,9,14,67,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S9-15,2,15,9,15,71,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S10-11,2,15,10,11,80,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S10-13,2,15,10,13,76,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S10-14,2,15,10,14,84,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S10-15,2,15,10,15,79,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S10-16,2,15,10,16,65,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S11,2,15,11,11,48,1945,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S11-12,2,15,11,12,76,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S11-13,2,15,11,13,71,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S11-14,2,15,11,14,68,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S11-15,2,15,11,15,70,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S11-16,2,15,11,16,67,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S12,2,15,12,12,72,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S12-14,2,15,12,14,83,1907,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S12-15,2,15,12,15,91,1903,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S12-16,2,15,12,16,69,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S13,2,15,13,13,71,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S13-14,2,15,13,14,78,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S13-15,2,15,13,15,70,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S13-16,2,15,13,16,69,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S14,2,15,14,14,80,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S14-15,2,15,14,15,72,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S14-16,2,15,14,16,76,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S15,2,15,15,15,62,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S15-16,2,15,15,16,70,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-15/S16,2,15,16,16,75,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S0,2,16,0,0,26,1965,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2,2,16,2,2,66,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-3,2,16,2,3,68,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-4,2,16,2,4,84,1909,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-5,2,16,2,5,59,1934,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-6,2,16,2,6,77,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-7,2,16,2,7,70,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-8,2,16,2,8,74,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-9,2,16,2,9,84,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-10,2,16,2,10,75,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-11,2,16,2,11,61,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-12,2,16,2,12,71,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-13,2,16,2,13,70,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-14,2,16,2,14,77,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-15,2,16,2,15,85,1905,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S2-16,2,16,2,16,67,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3,2,16,3,3,60,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-4,2,16,3,4,58,1939,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-5,2,16,3,5,62,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-6,2,16,3,6,61,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-7,2,16,3,7,64,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-8,2,16,3,8,92,1902,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-9,2,16,3,9,56,1940,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-10,2,16,3,10,66,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-11,2,16,3,11,82,1906,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-12,2,16,3,12,60,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-13,2,16,3,13,51,1937,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-14,2,16,3,14,70,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-15,2,16,3,15,71,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S3-16,2,16,3,16,75,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4,2,16,4,4,82,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-5,2,16,4,5,72,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-6,2,16,4,6,75,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-7,2,16,4,7,83,1907,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-8,2,16,4,8,61,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-9,2,16,4,9,71,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-10,2,16,4,10,78,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-11,2,16,4,11,59,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-12,2,16,4,12,64,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-13,2,16,4,13,66,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-14,2,16,4,14,75,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-15,2,16,4,15,69,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S4-16,2,16,4,16,65,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5,2,16,5,5,72,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-6,2,16,5,6,80,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-7,2,16,5,7,74,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-9,2,16,5,9,74,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-10,2,16,5,10,75,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-11,2,16,5,11,78,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-13,2,16,5,13,78,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-14,2,16,5,14,82,1908,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-15,2,16,5,15,64,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S5-16,2,16,5,16,88,1905,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6,2,16,6,6,77,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-7,2,16,6,7,62,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-8,2,16,6,8,76,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-9,2,16,6,9,74,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-11,2,16,6,11,71,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-12,2,16,6,12,65,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-13,2,16,6,13,75,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-14,2,16,6,14,79,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-15,2,16,6,15,67,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S6-16,2,16,6,16,60,1937,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7,2,16,7,7,72,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-8,2,16,7,8,54,1940,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-9,2,16,7,9,79,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-10,2,16,7,10,76,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-11,2,16,7,11,74,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-13,2,16,7,13,66,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-14,2,16,7,14,71,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-15,2,16,7,15,84,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S7-16,2,16,7,16,85,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S8,2,16,8,8,66,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S8-9,2,16,8,9,70,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S8-10,2,16,8,10,74,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S8-12,2,16,8,12,84,1908,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S8-13,2,16,8,13,72,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S8-15,2,16,8,15,85,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S8-16,2,16,8,16,90,1904,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9,2,16,9,9,66,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9-10,2,16,9,10,76,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9-11,2,16,9,11,77,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9-12,2,16,9,12,85,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9-13,2,16,9,13,78,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9-14,2,16,9,14,81,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9-15,2,16,9,15,58,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S9-16,2,16,9,16,82,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S10,2,16,10,10,64,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S10-11,2,16,10,11,68,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S10-12,2,16,10,12,69,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-16/S10-13,2,16,10,13,65,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
